Date,Store ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Category_Type,Season,Name,Units_Sold_Lag1,Units_Sold_Lag7,Units_Sold_MA7,Inventory_to_Sales,Is_Spring,Is_Summer,Is_Monsoon,Is_Autumn,Is_Pre-winter,Is_Winter
24-03-2023,S004,Electronics,North,352,219,147,231.64,43.31,5,Rainy,1,42.0,Autumn,spring,Laptops,175,180,135.8571429,1.607305936,1,0,0,0,0,0
25-03-2023,S004,Electronics,West,446,84,133,82.53,28.34,20,Rainy,1,32.34,Spring,spring,Smartphone,219,157,125.4285714,5.30952381,1,0,0,0,0,0
26-03-2023,S004,Clothing,East,200,73,40,70.95,42.67,20,Snowy,0,46.81,Spring,spring,Light Jacket,84,79,124.5714286,2.739726027,1,0,0,0,0,0
28-03-2023,S004,Groceries,East,461,253,153,272.98,55.58,20,Sunny,0,55.88,Summer,spring,Ice Cream,73,162,137.5714286,1.822134387,1,0,0,0,0,0
30-03-2023,S004,Clothing,West,241,176,91,170.21,69.11,0,Rainy,0,65.85,Summer,spring,Sunglasses,253,122,145.2857143,1.369318182,1,0,0,0,0,0
31-03-2023,S004,Clothing,West,115,10,83,15.81,46.28,0,Cloudy,0,50.95,Spring,spring,Light Jacket,176,37,141.4285714,11.5,1,0,0,0,0,0
03-04-2023,S004,Clothing,West,334,148,147,147.84,56.94,5,Rainy,0,54.42,Spring,spring,Light Jacket,10,175,137.5714286,2.256756757,1,0,0,0,0,0
04-04-2023,S004,Groceries,North,329,261,162,253.28,90.4,0,Snowy,0,93.18,Summer,spring,Cold Drinks,148,219,143.5714286,1.260536398,1,0,0,0,0,0
05-04-2023,S004,Groceries,West,407,114,120,130.87,12.43,0,Sunny,0,14.74,Summer,spring,Fruits,261,84,147.8571429,3.570175439,1,0,0,0,0,0
06-04-2023,S004,Electronics,East,338,137,81,134.14,44.5,15,Rainy,0,43.39,Summer,spring,ACs,114,73,157.0,2.467153285,1,0,0,0,0,0
09-04-2023,S004,Groceries,East,497,344,59,342.42,39.1,0,Cloudy,1,38.14,Winter,spring,Canned Food,137,253,170.0,1.444767442,1,0,0,0,0,0
11-04-2023,S004,Groceries,East,336,298,131,307.44,32.44,5,Rainy,0,32.06,Summer,spring,Cold Drinks,344,176,187.4285714,1.127516779,1,0,0,0,0,0
14-04-2023,S004,Electronics,East,204,183,147,186.76,33.91,0,Snowy,1,31.76,Spring,spring,Smartphone,298,10,212.1428571,1.114754098,1,0,0,0,0,0
15-04-2023,S004,Electronics,North,111,38,30,50.89,55.56,15,Rainy,1,57.74,Spring,summer,Air Conditioner,183,148,196.4285714,2.921052632,0,1,0,0,0,0
16-04-2023,S004,Clothing,East,133,92,115,104.16,15.66,5,Sunny,1,17.87,Winter,summer,Sweaters,38,261,172.2857143,1.445652174,0,1,0,0,0,0
18-04-2023,S004,Electronics,North,293,84,101,91.43,20.15,5,Snowy,1,16.66,Summer,summer,Fans,92,114,168.0,3.488095238,0,1,0,0,0,0
19-04-2023,S004,Clothing,East,188,80,25,86.13,79.18,15,Snowy,1,74.67,Winter,summer,Sweaters,84,137,159.8571429,2.35,0,1,0,0,0,0
20-04-2023,S004,Clothing,West,180,34,132,27.37,93.74,20,Sunny,1,95.64,Spring,summer,T-Shirt,80,344,115.5714286,5.294117647,0,1,0,0,0,0
21-04-2023,S004,Electronics,West,161,70,60,75.27,28.09,15,Snowy,1,25.18,Winter,summer,Electric Blankets,34,298,83.0,2.3,0,1,0,0,0,0
22-04-2023,S004,Clothing,South,483,32,181,27.64,34.17,0,Rainy,0,37.03,Summer,summer,T-Shirts,70,183,61.42857143,15.09375,0,1,0,0,0,0
24-04-2023,S004,Electronics,West,364,13,106,3.19,66.81,15,Sunny,0,65.79,Spring,summer,Air Conditioner,32,38,57.85714286,28.0,0,1,0,0,0,0
25-04-2023,S004,Electronics,North,286,184,157,193.61,62.3,15,Cloudy,1,57.98,Winter,summer,Geysers,13,92,71.0,1.554347826,0,1,0,0,0,0
26-04-2023,S004,Groceries,South,273,186,76,205.76,23.19,5,Cloudy,1,19.28,Spring,summer,Ice Cream,184,84,85.57142857,1.467741935,0,1,0,0,0,0
27-04-2023,S004,Groceries,South,238,88,58,101.07,24.79,15,Snowy,1,26.48,Spring,summer,Ice Cream,186,80,86.71428571,2.704545455,0,1,0,0,0,0
28-04-2023,S004,Clothing,West,383,111,183,105.22,72.4,0,Sunny,1,74.38,Autumn,summer,Jeans,88,34,97.71428571,3.45045045,0,1,0,0,0,0
30-04-2023,S004,Clothing,West,323,276,87,288.44,44.26,15,Rainy,1,48.72,Autumn,summer,Cardigans,111,70,127.1428571,1.170289855,0,1,0,0,0,0
02-05-2023,S004,Groceries,West,357,270,72,271.05,32.35,10,Snowy,1,37.13,Winter,summer,Canned Food,276,32,161.1428571,1.322222222,0,1,0,0,0,0
04-05-2023,S004,Electronics,North,356,246,24,238.33,47.45,20,Rainy,1,43.96,Summer,summer,ACs,270,13,194.4285714,1.447154472,0,1,0,0,0,0
06-05-2023,S004,Electronics,West,113,98,130,104.88,90.26,10,Snowy,1,92.04,Summer,summer,ACs,246,184,182.1428571,1.153061224,0,1,0,0,0,0
08-05-2023,S004,Clothing,North,398,170,150,166.15,45.28,15,Cloudy,0,40.44,Winter,summer,Sweaters,98,186,179.8571429,2.341176471,0,1,0,0,0,0
09-05-2023,S004,Electronics,East,428,307,145,316.14,35.4,10,Cloudy,0,33.61,Autumn,summer,Tablets,170,88,211.1428571,1.394136808,0,1,0,0,0,0
10-05-2023,S004,Clothing,North,498,445,31,453.87,38.57,0,Rainy,1,35.12,Spring,summer,T-Shirt,307,111,258.8571429,1.119101124,0,1,0,0,0,0
12-05-2023,S004,Groceries,East,88,38,94,33.66,40.47,0,Rainy,0,42.32,Spring,summer,Ice Cream,445,276,224.8571429,2.315789474,0,1,0,0,0,0
14-05-2023,S004,Clothing,West,314,234,31,231.94,65.43,5,Rainy,0,62.05,Summer,summer,Sunglasses,38,270,219.7142857,1.341880342,0,1,0,0,0,0
16-05-2023,S004,Groceries,North,201,190,37,182.3,17.51,15,Rainy,1,13.06,Autumn,summer,Pasta,234,246,211.7142857,1.057894737,0,1,0,0,0,0
17-05-2023,S004,Clothing,West,54,45,52,35.27,33.85,15,Sunny,1,38.53,Winter,summer,Scarves,190,98,204.1428571,1.2,0,1,0,0,0,0
18-05-2023,S004,Electronics,West,156,19,69,23.34,87.18,15,Rainy,0,87.58,Summer,summer,Fans,45,170,182.5714286,8.210526316,0,1,0,0,0,0
19-05-2023,S004,Groceries,North,500,322,191,340.12,47.07,0,Cloudy,0,51.06,Summer,summer,Fruits,19,307,184.7142857,1.552795031,0,1,0,0,0,0
20-05-2023,S004,Electronics,West,359,221,59,237.72,84.74,15,Snowy,0,88.86,Autumn,summer,Smartwatches,322,445,152.7142857,1.624434389,0,1,0,0,0,0
21-05-2023,S004,Electronics,North,262,42,122,43.82,28.5,5,Cloudy,1,28.15,Autumn,summer,Smartwatches,221,38,153.2857143,6.238095238,0,1,0,0,0,0
23-05-2023,S004,Clothing,North,359,299,147,306.26,45.17,20,Rainy,1,45.28,Summer,summer,Shorts,42,234,162.5714286,1.200668896,0,1,0,0,0,0
24-05-2023,S004,Groceries,North,432,266,62,273.1,29.88,20,Snowy,1,27.34,Autumn,summer,Pasta,299,190,173.4285714,1.62406015,0,1,0,0,0,0
25-05-2023,S004,Electronics,South,291,138,80,139.21,42.21,0,Cloudy,0,46.14,Spring,summer,Air Conditioner,266,45,186.7142857,2.108695652,0,1,0,0,0,0
29-05-2023,S004,Electronics,South,476,210,111,205.77,66.83,0,Sunny,0,62.61,Winter,summer,Geysers,138,19,214.0,2.266666667,0,1,0,0,0,0
30-05-2023,S004,Groceries,North,132,11,24,19.98,28.15,0,Rainy,1,29.92,Winter,summer,Canned Food,210,322,169.5714286,12.0,0,1,0,0,0,0
31-05-2023,S004,Groceries,South,113,29,124,27.63,85.16,10,Snowy,1,87.86,Winter,summer,Soups,11,221,142.1428571,3.896551724,0,1,0,0,0,0
03-06-2023,S004,Groceries,South,468,334,108,331.72,61.18,20,Cloudy,1,65.7,Winter,summer,Hot Chocolate,29,42,183.8571429,1.401197605,0,1,0,0,0,0
04-06-2023,S004,Electronics,South,390,258,67,269.93,21.5,20,Rainy,1,23.5,Summer,summer,Fans,334,299,178.0,1.511627907,0,1,0,0,0,0
05-06-2023,S004,Clothing,South,373,326,115,328.12,63.54,15,Cloudy,0,63.75,Summer,summer,T-Shirts,258,266,186.5714286,1.144171779,0,1,0,0,0,0
07-06-2023,S004,Groceries,West,253,32,147,27.06,15.05,20,Rainy,0,10.12,Winter,summer,Hot Chocolate,326,138,171.4285714,7.90625,0,1,0,0,0,0
10-06-2023,S004,Groceries,East,91,48,25,59.59,28.09,0,Rainy,0,25.81,Winter,summer,Soups,32,210,148.2857143,1.895833333,0,1,0,0,0,0
11-06-2023,S004,Electronics,East,257,72,27,64.24,44.54,10,Sunny,1,45.96,Autumn,summer,Smartwatches,48,11,157.0,3.569444444,0,1,0,0,0,0
13-06-2023,S004,Clothing,East,196,80,180,73.95,86.11,0,Rainy,0,82.51,Summer,summer,T-Shirts,72,29,164.2857143,2.45,0,1,0,0,0,0
14-06-2023,S004,Clothing,West,314,239,67,229.17,35.54,0,Rainy,0,38.81,Autumn,summer,Cardigans,80,334,150.7142857,1.313807531,0,1,0,0,0,0
15-06-2023,S004,Clothing,North,124,79,29,78.69,69.87,0,Snowy,0,71.17,Summer,monsoon,T-Shirts,239,258,125.1428571,1.569620253,0,0,1,0,0,0
16-06-2023,S004,Groceries,North,308,308,53,308.58,99.33,20,Sunny,0,98.28,Summer,monsoon,Ice Cream,79,326,122.5714286,1.0,0,0,1,0,0,0
17-06-2023,S004,Electronics,North,290,205,69,219.02,89.62,0,Cloudy,0,92.43,Spring,monsoon,Waterproof Speaker,308,32,147.2857143,1.414634146,0,0,1,0,0,0
18-06-2023,S004,Electronics,North,466,182,49,199.44,29.69,10,Sunny,0,30.12,Summer,monsoon,Fans,205,48,166.4285714,2.56043956,0,0,1,0,0,0
19-06-2023,S004,Groceries,South,211,85,63,87.82,27.84,20,Snowy,1,25.35,Spring,monsoon,Instant Noodles,182,72,168.2857143,2.482352941,0,0,1,0,0,0
20-06-2023,S004,Electronics,South,181,174,35,173.31,94.0,15,Sunny,0,93.01,Autumn,monsoon,Laptops,85,80,181.7142857,1.040229885,0,0,1,0,0,0
21-06-2023,S004,Groceries,West,195,55,182,65.88,26.98,20,Snowy,1,27.7,Winter,monsoon,Hot Chocolate,174,239,155.4285714,3.545454545,0,0,1,0,0,0
24-06-2023,S004,Groceries,East,460,162,70,157.06,20.03,10,Rainy,1,23.91,Autumn,monsoon,Pasta,55,79,167.2857143,2.839506173,0,0,1,0,0,0
25-06-2023,S004,Groceries,North,458,0,36,6.83,34.37,5,Cloudy,0,31.57,Winter,monsoon,Canned Food,162,308,123.2857143,458.0,0,0,1,0,0,0
27-06-2023,S004,Clothing,West,94,42,150,34.1,22.1,10,Rainy,1,23.41,Autumn,monsoon,Jeans,0,205,100.0,2.238095238,0,0,1,0,0,0
28-06-2023,S004,Electronics,East,228,142,157,141.95,39.48,20,Cloudy,0,38.42,Summer,monsoon,Coolers,42,182,94.28571429,1.605633803,0,0,1,0,0,0
29-06-2023,S004,Groceries,West,325,136,181,143.13,34.98,5,Snowy,0,34.91,Winter,monsoon,Soups,142,85,101.5714286,2.389705882,0,0,1,0,0,0
02-07-2023,S004,Groceries,South,388,83,95,74.2,50.85,20,Cloudy,1,47.83,Summer,monsoon,Cold Drinks,136,174,88.57142857,4.674698795,0,0,1,0,0,0
03-07-2023,S004,Electronics,East,166,19,119,23.45,39.14,15,Snowy,0,34.4,Autumn,monsoon,Tablets,83,55,83.42857143,8.736842105,0,0,1,0,0,0
07-07-2023,S004,Groceries,North,263,221,153,224.16,37.1,10,Snowy,0,34.98,Winter,monsoon,Soups,19,162,91.85714286,1.190045249,0,0,1,0,0,0
10-07-2023,S004,Groceries,East,179,66,139,65.22,73.01,0,Rainy,0,77.34,Winter,monsoon,Canned Food,221,0,101.2857143,2.712121212,0,0,1,0,0,0
11-07-2023,S004,Electronics,South,331,179,153,179.53,46.89,5,Rainy,0,43.73,Summer,monsoon,Fans,66,42,120.8571429,1.849162011,0,0,1,0,0,0
12-07-2023,S004,Clothing,West,69,26,167,37.25,42.04,20,Sunny,0,41.02,Autumn,monsoon,Hoodies,179,142,104.2857143,2.653846154,0,0,1,0,0,0
13-07-2023,S004,Electronics,South,445,372,187,365.42,37.42,20,Cloudy,0,39.61,Autumn,monsoon,Smartwatches,26,136,138.0,1.196236559,0,0,1,0,0,0
14-07-2023,S004,Groceries,North,69,4,113,6.32,28.41,0,Rainy,1,24.91,Summer,monsoon,Ice Cream,372,83,126.7142857,17.25,0,0,1,0,0,0
17-07-2023,S004,Groceries,West,145,33,45,25.42,30.26,20,Cloudy,1,26.64,Winter,monsoon,Hot Chocolate,4,19,128.7142857,4.393939394,0,0,1,0,0,0
20-07-2023,S004,Groceries,East,67,61,168,65.87,76.15,20,Snowy,0,73.3,Autumn,monsoon,Spices,33,221,105.8571429,1.098360656,0,0,1,0,0,0
22-07-2023,S004,Electronics,West,214,63,33,73.48,25.85,0,Rainy,1,27.66,Autumn,monsoon,Smartwatches,61,66,105.4285714,3.396825397,0,0,1,0,0,0
25-07-2023,S004,Clothing,South,159,128,168,128.21,73.54,0,Snowy,1,68.64,Autumn,monsoon,Hoodies,63,179,98.14285714,1.2421875,0,0,1,0,0,0
26-07-2023,S004,Electronics,East,144,104,91,109.19,19.69,5,Rainy,1,24.28,Summer,monsoon,Coolers,128,26,109.2857143,1.384615385,0,0,1,0,0,0
29-07-2023,S004,Electronics,West,408,114,98,126.86,54.51,20,Cloudy,1,57.48,Spring,monsoon,Waterproof Speaker,104,372,72.42857143,3.578947368,0,0,1,0,0,0
30-07-2023,S004,Electronics,West,195,39,166,44.77,45.36,5,Sunny,0,43.4,Spring,monsoon,Waterproof Speaker,114,4,77.42857143,5.0,0,0,1,0,0,0
01-08-2023,S004,Groceries,South,155,45,170,44.75,10.36,0,Snowy,1,7.25,Summer,monsoon,Fruits,39,33,79.14285714,3.444444444,0,0,1,0,0,0
02-08-2023,S004,Clothing,East,335,290,41,280.68,71.38,15,Snowy,1,66.57,Winter,monsoon,Jackets,45,61,111.8571429,1.155172414,0,0,1,0,0,0
03-08-2023,S004,Groceries,North,303,272,170,273.19,41.4,15,Snowy,1,38.12,Winter,monsoon,Soups,290,63,141.7142857,1.113970588,0,0,1,0,0,0
04-08-2023,S004,Electronics,East,494,414,136,408.74,86.13,5,Snowy,1,85.06,Summer,monsoon,ACs,272,128,182.5714286,1.193236715,0,0,1,0,0,0
05-08-2023,S004,Clothing,South,54,42,167,58.96,23.07,5,Cloudy,0,25.79,Spring,monsoon,Raincoat,414,104,173.7142857,1.285714286,0,0,1,0,0,0
08-08-2023,S004,Groceries,East,485,80,38,94.42,80.92,0,Snowy,0,82.35,Summer,monsoon,Cold Drinks,42,114,168.8571429,6.0625,0,0,1,0,0,0
09-08-2023,S004,Groceries,West,170,106,137,113.54,33.47,15,Sunny,1,32.25,Spring,monsoon,Instant Noodles,80,39,178.4285714,1.603773585,0,0,1,0,0,0
10-08-2023,S004,Clothing,East,82,60,117,79.64,72.4,20,Sunny,1,76.54,Winter,monsoon,Jackets,106,45,180.5714286,1.366666667,0,0,1,0,0,0
11-08-2023,S004,Clothing,East,372,112,34,122.81,31.37,5,Rainy,1,28.14,Spring,monsoon,Raincoat,60,290,155.1428571,3.321428571,0,0,1,0,0,0
12-08-2023,S004,Groceries,South,349,181,179,177.72,20.88,0,Snowy,1,23.99,Summer,monsoon,Fruits,112,272,142.1428571,1.928176796,0,0,1,0,0,0
13-08-2023,S004,Groceries,East,456,355,145,356.85,79.31,0,Sunny,1,75.23,Winter,monsoon,Hot Chocolate,181,414,133.7142857,1.284507042,0,0,1,0,0,0
14-08-2023,S004,Clothing,East,161,29,125,45.44,97.06,0,Sunny,1,94.85,Winter,monsoon,Scarves,355,42,131.8571429,5.551724138,0,0,1,0,0,0
15-08-2023,S004,Groceries,West,202,123,93,135.78,75.07,20,Cloudy,0,75.31,Spring,autumn groceries,Pasta,29,80,138.0,1.642276423,0,0,0,1,0,0
16-08-2023,S004,Electronics,West,224,28,153,47.1,24.64,20,Cloudy,1,22.68,Summer,autumn electronics,Fans,123,106,126.8571429,8.0,0,0,0,1,0,0
17-08-2023,S004,Electronics,East,86,2,172,8.49,95.09,10,Sunny,1,98.41,Summer,autumn electronics,Fans,28,60,118.5714286,43.0,0,0,0,1,0,0
18-08-2023,S004,Electronics,South,179,55,27,57.24,73.56,10,Cloudy,0,74.5,Spring,autumn electronics,Laptop,2,112,110.4285714,3.254545455,0,0,0,1,0,0
22-08-2023,S004,Groceries,West,311,218,51,215.66,90.88,10,Cloudy,1,93.35,Spring,autumn groceries,Pasta,55,181,115.7142857,1.426605505,0,0,0,1,0,0
23-08-2023,S004,Clothing,West,407,172,131,191.41,85.26,5,Sunny,1,83.53,Winter,autumn clothing,Sweaters,218,355,89.57142857,2.36627907,0,0,0,1,0,0
24-08-2023,S004,Electronics,West,366,356,76,348.02,60.4,15,Snowy,1,55.44,Spring,autumn electronics,Laptop,172,29,136.2857143,1.028089888,0,0,0,1,0,0
25-08-2023,S004,Groceries,East,195,185,129,204.92,36.82,20,Sunny,0,35.95,Winter,autumn groceries,Canned Food,356,123,145.1428571,1.054054054,0,0,0,1,0,0
26-08-2023,S004,Groceries,West,495,382,50,375.88,16.44,15,Snowy,0,14.02,Autumn,autumn groceries,Spices,185,28,195.7142857,1.295811518,0,0,0,1,0,0
27-08-2023,S004,Groceries,West,196,152,184,155.22,59.03,5,Cloudy,1,63.26,Spring,autumn groceries,Pasta,382,2,217.1428571,1.289473684,0,0,0,1,0,0
28-08-2023,S004,Electronics,North,321,268,121,258.01,30.2,10,Rainy,0,30.22,Summer,autumn electronics,Fans,152,55,247.5714286,1.197761194,0,0,0,1,0,0
31-08-2023,S004,Electronics,West,335,65,36,77.43,51.29,10,Cloudy,0,52.2,Autumn,autumn electronics,Laptops,268,218,225.7142857,5.153846154,0,0,0,1,0,0
01-09-2023,S004,Groceries,East,298,253,129,247.12,66.49,5,Cloudy,1,66.94,Autumn,autumn groceries,Pasta,65,172,237.2857143,1.177865613,0,0,0,1,0,0
02-09-2023,S004,Clothing,West,380,305,21,317.56,56.15,5,Snowy,0,59.55,Winter,autumn clothing,Sweaters,253,356,230.0,1.245901639,0,0,0,1,0,0
03-09-2023,S004,Electronics,East,347,268,92,276.13,79.72,10,Rainy,0,80.17,Autumn,autumn electronics,Tablets,305,185,241.8571429,1.294776119,0,0,0,1,0,0
07-09-2023,S004,Electronics,East,379,56,42,69.56,22.52,0,Sunny,1,19.15,Winter,autumn electronics,Electric Blankets,268,382,195.2857143,6.767857143,0,0,0,1,0,0
12-09-2023,S004,Clothing,East,303,155,167,153.3,86.89,0,Snowy,0,81.98,Winter,autumn clothing,Scarves,56,152,195.7142857,1.95483871,0,0,0,1,0,0
13-09-2023,S004,Clothing,East,447,435,197,454.47,53.14,0,Rainy,0,56.05,Autumn,autumn clothing,Hoodies,155,268,219.5714286,1.027586207,0,0,0,1,0,0
14-09-2023,S004,Clothing,East,166,121,44,127.72,29.22,15,Cloudy,1,27.66,Autumn,autumn clothing,Hoodies,435,65,227.5714286,1.371900826,0,0,0,1,0,0
16-09-2023,S004,Groceries,South,295,29,199,48.66,36.66,5,Cloudy,0,36.87,Spring,autumn groceries,Pasta,121,253,195.5714286,10.17241379,0,0,0,1,0,0
17-09-2023,S004,Clothing,West,428,178,125,189.32,85.64,5,Snowy,1,89.03,Spring,autumn clothing,Cardigan,29,305,177.4285714,2.404494382,0,0,0,1,0,0
18-09-2023,S004,Groceries,South,63,1,87,15.39,77.2,20,Sunny,0,73.68,Summer,autumn groceries,Ice Cream,178,268,139.2857143,63.0,0,0,0,1,0,0
19-09-2023,S004,Clothing,West,488,386,182,386.63,88.21,20,Rainy,1,86.95,Autumn,autumn clothing,Cardigans,1,56,186.4285714,1.264248705,0,0,0,1,0,0
20-09-2023,S004,Clothing,West,176,125,102,115.72,49.69,5,Snowy,1,52.05,Summer,autumn clothing,Shorts,386,155,182.1428571,1.408,0,0,0,1,0,0
21-09-2023,S004,Electronics,West,188,6,77,7.09,73.93,15,Snowy,1,75.29,Winter,autumn electronics,Geysers,125,435,120.8571429,31.33333333,0,0,0,1,0,0
22-09-2023,S004,Electronics,South,349,12,86,19.89,52.16,20,Cloudy,0,49.17,Autumn,autumn electronics,Tablets,6,121,105.2857143,29.08333333,0,0,0,1,0,0
24-09-2023,S004,Groceries,East,283,276,72,267.26,10.66,15,Snowy,0,8.08,Spring,autumn groceries,Pasta,12,29,140.5714286,1.025362319,0,0,0,1,0,0
25-09-2023,S004,Clothing,East,85,4,51,5.21,97.86,5,Cloudy,0,99.8,Spring,autumn clothing,Cardigan,276,178,115.7142857,21.25,0,0,0,1,0,0
26-09-2023,S004,Groceries,East,285,273,84,282.48,78.44,5,Cloudy,1,79.62,Spring,autumn groceries,Pasta,4,1,154.5714286,1.043956044,0,0,0,1,0,0
28-09-2023,S004,Clothing,West,431,25,60,27.93,20.19,10,Snowy,1,18.02,Autumn,autumn clothing,Jeans,273,386,103.0,17.24,0,0,0,1,0,0
30-09-2023,S004,Groceries,West,279,76,49,74.15,23.71,20,Rainy,1,27.49,Summer,autumn groceries,Ice Cream,25,125,96.0,3.671052632,0,0,0,1,0,0
02-10-2023,S004,Groceries,West,313,40,39,47.71,28.77,5,Sunny,1,27.11,Autumn,autumn groceries,Pasta,76,6,100.8571429,7.825,0,0,0,1,0,0
03-10-2023,S004,Groceries,North,318,229,66,247.13,25.99,15,Sunny,0,28.61,Winter,autumn groceries,Hot Chocolate,40,12,131.8571429,1.388646288,0,0,0,1,0,0
04-10-2023,S004,Clothing,West,97,44,171,46.05,10.75,0,Snowy,0,12.25,Autumn,autumn clothing,Cardigans,229,276,98.71428571,2.204545455,0,0,0,1,0,0
09-10-2023,S004,Electronics,North,478,156,77,160.03,24.99,10,Rainy,1,21.06,Spring,autumn electronics,Laptop,44,4,120.4285714,3.064102564,0,0,0,1,0,0
11-10-2023,S004,Clothing,East,209,133,139,143.29,86.41,10,Rainy,1,88.44,Autumn,autumn clothing,Hoodies,156,273,100.4285714,1.571428571,0,0,0,1,0,0
13-10-2023,S004,Electronics,North,343,244,177,255.21,44.45,0,Snowy,0,46.83,Summer,autumn electronics,ACs,133,25,131.7142857,1.405737705,0,0,0,1,0,0
14-10-2023,S004,Clothing,North,227,137,181,156.22,31.99,5,Cloudy,1,32.6,Winter,autumn clothing,Sweaters,244,76,140.4285714,1.656934307,0,0,0,1,0,0
15-10-2023,S004,Groceries,South,64,33,100,44.52,26.56,15,Rainy,1,22.08,Spring,pre-winter,Soup,137,40,139.4285714,1.939393939,0,0,0,0,1,0
16-10-2023,S004,Clothing,South,296,168,172,186.48,95.18,0,Snowy,1,95.5,Autumn,pre-winter,Jeans,33,229,130.7142857,1.761904762,0,0,0,0,1,0
17-10-2023,S004,Clothing,East,229,6,95,-3.98,54.88,10,Rainy,0,56.39,Spring,pre-winter,Sweater,168,44,125.2857143,38.16666667,0,0,0,0,1,0
19-10-2023,S004,Groceries,South,349,74,70,81.8,57.06,10,Cloudy,0,58.65,Winter,pre-winter,Hot Chocolate,6,156,113.5714286,4.716216216,0,0,0,0,1,0
22-10-2023,S004,Groceries,West,234,169,188,163.45,86.06,5,Rainy,0,87.53,Summer,pre-winter,Fruits,74,133,118.7142857,1.384615385,0,0,0,0,1,0
24-10-2023,S004,Electronics,South,104,17,197,26.5,18.94,15,Snowy,1,16.34,Winter,pre-winter,Geysers,169,244,86.28571429,6.117647059,0,0,0,0,1,0
25-10-2023,S004,Groceries,North,260,172,116,163.04,55.98,0,Snowy,0,59.15,Autumn,pre-winter,Sauces,17,137,91.28571429,1.511627907,0,0,0,0,1,0
28-10-2023,S004,Electronics,East,465,117,147,135.1,28.02,10,Sunny,1,32.74,Summer,pre-winter,Coolers,172,33,103.2857143,3.974358974,0,0,0,0,1,0
30-10-2023,S004,Groceries,North,414,283,150,285.86,73.57,15,Rainy,0,71.68,Spring,pre-winter,Soup,117,168,119.7142857,1.462897527,0,0,0,0,1,0
31-10-2023,S004,Electronics,North,400,323,183,326.29,59.22,10,Sunny,0,61.7,Winter,pre-winter,Heaters,283,6,165.0,1.238390093,0,0,0,0,1,0
02-11-2023,S004,Groceries,South,244,240,156,244.19,89.79,20,Sunny,1,88.45,Winter,pre-winter,Canned Food,323,74,188.7142857,1.016666667,0,0,0,0,1,0
07-11-2023,S004,Clothing,North,233,216,91,212.75,11.45,5,Rainy,0,10.98,Autumn,pre-winter,Hoodies,240,169,195.4285714,1.078703704,0,0,0,0,1,0
10-11-2023,S004,Groceries,North,484,279,68,292.31,19.66,20,Sunny,0,23.97,Winter,pre-winter,Hot Chocolate,216,17,232.8571429,1.734767025,0,0,0,0,1,0
11-11-2023,S004,Groceries,West,119,87,60,106.88,27.33,20,Sunny,1,24.99,Autumn,pre-winter,Pasta,279,172,220.7142857,1.367816092,0,0,0,0,1,0
14-11-2023,S004,Clothing,West,198,184,52,198.5,42.6,5,Sunny,1,41.86,Winter,pre-winter,Sweaters,87,117,230.2857143,1.076086957,0,0,0,0,1,0
15-11-2023,S004,Electronics,South,389,263,198,265.4,48.9,15,Cloudy,0,44.73,Summer,pre-winter,ACs,184,283,227.4285714,1.479087452,0,0,0,0,1,0
16-11-2023,S004,Clothing,West,188,149,191,158.32,32.12,10,Rainy,0,36.53,Autumn,pre-winter,Hoodies,263,323,202.5714286,1.261744966,0,0,0,0,1,0
17-11-2023,S004,Electronics,North,61,40,161,36.49,76.15,5,Cloudy,0,79.09,Autumn,pre-winter,Laptops,149,240,174.0,1.525,0,0,0,0,1,0
18-11-2023,S004,Electronics,West,460,274,40,276.44,56.91,20,Cloudy,1,55.93,Winter,pre-winter,Electric Blankets,40,216,182.2857143,1.678832117,0,0,0,0,1,0
19-11-2023,S004,Electronics,South,78,18,21,19.12,97.25,10,Sunny,1,98.1,Spring,pre-winter,Electric Kettle,274,279,145.0,4.333333333,0,0,0,0,1,0
20-11-2023,S004,Groceries,North,355,187,34,203.47,38.81,15,Rainy,0,34.96,Autumn,pre-winter,Pasta,18,87,159.2857143,1.898395722,0,0,0,0,1,0
22-11-2023,S004,Electronics,West,79,22,53,15.47,65.59,20,Cloudy,0,66.73,Summer,pre-winter,Fans,187,184,136.1428571,3.590909091,0,0,0,0,1,0
23-11-2023,S004,Clothing,South,189,106,196,108.22,11.19,20,Cloudy,0,14.55,Winter,pre-winter,Sweaters,22,263,113.7142857,1.783018868,0,0,0,0,1,0
25-11-2023,S004,Electronics,East,428,382,66,372.64,86.05,0,Snowy,1,90.09,Winter,pre-winter,Geysers,106,149,147.0,1.120418848,0,0,0,0,1,0
26-11-2023,S004,Clothing,East,466,293,185,294.84,63.75,15,Snowy,0,61.94,Summer,pre-winter,Shorts,382,40,183.1428571,1.590443686,0,0,0,0,1,0
29-11-2023,S004,Clothing,North,446,229,167,242.08,71.6,5,Snowy,0,74.69,Winter,pre-winter,Jackets,293,274,176.7142857,1.947598253,0,0,0,0,1,0
01-12-2023,S004,Clothing,South,369,179,79,178.14,35.26,20,Snowy,0,38.28,Spring,pre-winter,Sweater,229,18,199.7142857,2.061452514,0,0,0,0,1,0
04-12-2023,S004,Electronics,East,326,245,130,256.8,75.23,0,Snowy,1,75.17,Autumn,pre-winter,Smartwatches,179,187,208.0,1.330612245,0,0,0,0,1,0
